group,wip,uplift
11,675.0,0.046323695272077886
11,750.0,0.047071652743506526
11,825.0,0.04774835335965193
11,900.0,0.04836620104062589
11,975.0,0.0489346186567242
11,1050.0,0.04946093283357797
11,1125.0,0.049950953039503615
11,1200.0,0.05040936356037026
11,1275.0,0.0508399965296598
11,1350.0,0.05124602685908261
11,1425.0,0.051630114433335705
11,1500.0,0.05199450981412537
11,1575.0,0.05234113414428729
11,1650.0,0.05267164045817782
11,1725.0,0.05298746136037752
11,1800.0,0.053289846555411274
11,1875.0,0.05357989271537044
11,1950.0,0.0538585674891857
11,2025.0,0.05412672898055211
11,2100.0,0.054385141683545024
11,2175.0,0.054634489621929294
11,2250.0,0.054875387261070906
11,2325.0,0.055108388630742466
11,2400.0,0.055333994999682626
11,2475.0,0.0555526613693313
11,2550.0,0.055764801998268894
11,2625.0,0.0559707951259582
11,2700.0,0.056170987031135794
11,2775.0,0.05636569553423821
11,2850.0,0.056555213032825714
11,2925.0,0.05673980914278929
11,3000.0,0.05691973300522601
12,0.0,-0.1684303118677568
12,75.0,-0.0669470676804506
12,150.0,-0.05085903817629639
12,225.0,-0.04140945102652592
12,300.0,-0.03469405542045981
12,375.0,-0.029480647760926612
12,450.0,-0.025218646862196575
12,525.0,-0.021613816156836718
12,600.0,-0.018490308368450004
12,675.0,-0.015734599352707213
12,750.0,-0.01326912464564961
12,825.0,-0.011038532242888976
12,900.0,-0.00900193539287572
12,975.0,-0.0071282737087967896
12,1050.0,-0.005393396606064915
12,1125.0,-0.003778154470239742
12,1200.0,-0.0022671065994469275
12,1275.0,-0.0008476212217816137
12,1350.0,0.0004907670499180172
12,1425.0,0.0017568259313239243
12,1500.0,0.0029579738963138313
12,1575.0,0.004100543563052589
12,1650.0,0.00518998378999963
12,1725.0,0.006231016838103565
12,1800.0,0.007227762079140387
12,1875.0,0.008183834447657024
12,1950.0,0.009102423582175834
12,2025.0,0.009986358029822784
12,2100.0,0.01083815777452557
12,2175.0,0.011660077547810427
12,2250.0,0.012454142797481749
12,2325.0,0.013222179758911906
12,2400.0,0.013965840752511754
12,2475.0,0.0146866255888784
12,2550.0,0.015385899778874668
12,2625.0,0.01606491010438907
12,2700.0,0.016724797995916224
12,2775.0,0.017366611077522492
12,2850.0,0.01799131317244218
12,2925.0,0.0185997930092264
12,3000.0,0.019192871825842173
13,0.0,-0.1648822753020564
13,75.0,-0.06869387585043059
13,150.0,-0.05344523238492449
13,225.0,-0.044488673391427466
13,300.0,-0.03812365067063457
13,375.0,-0.033182250319520504
13,450.0,-0.029142617489557127
13,525.0,-0.02572586728000864
13,600.0,-0.022765327170696834
13,675.0,-0.02015339609082828
13,750.0,-0.01781655646908116
13,825.0,-0.015702344268153687
13,900.0,-0.013772005985220659
13,975.0,-0.011996101795828051
13,1050.0,-0.010351741161780365
13,1125.0,-0.008820773591556808
13,1200.0,-0.007388563995280123
13,1275.0,-0.00604313965832648
13,1350.0,-0.004774581220620133
13,1425.0,-0.0035745784182937
13,1500.0,-0.0024360998331618144
13,1575.0,-0.0013531432486961759
13,1650.0,-0.00032054409829021524
13,1725.0,0.0006661734970651867
13,1800.0,0.0016109139826905594
13,1875.0,0.0025171036854734763
13,1950.0,0.0033877658259145182
13,2025.0,0.0042255813729066005
13,2100.0,0.0050329388312968515
13,2175.0,0.005811975292961374
13,2250.0,0.006564610528834058
13,2325.0,0.0072925754912401275
13,2400.0,0.007997436291481669
13,2475.0,0.008680614488181304
13,2550.0,0.00934340434725825
13,2625.0,0.009986987600290681
13,2700.0,0.010612446124126956
13,2775.0,0.011220772883496988
13,2850.0,0.011812881414571319
13,2925.0,0.012389614076870087
13,3000.0,0.012951749260621648
14,0.0,-0.15082137524286873
14,75.0,-0.047630860535934794
14,150.0,-0.03127217927334203
14,225.0,-0.021663620051948718
14,300.0,-0.014835250160938507
14,375.0,-0.009534136424651396
14,450.0,-0.0052004351329422716
14,525.0,-0.0015349597246977487
14,600.0,0.001641095386231195
14,675.0,0.004443164180880588
14,750.0,0.0069501160038695775
14,825.0,0.009218234056120767
14,900.0,0.011289092934217981
14,975.0,0.013194275559340884
14,1050.0,0.014958338805621862
14,1125.0,0.016600754444842936
14,1200.0,0.018137222940530162
14,1275.0,0.019580588571115387
14,1350.0,0.020941492784814997
14,1425.0,0.022228850798128252
14,1500.0,0.023450205887227793
14,1575.0,0.024611997205030878
14,1650.0,0.025719765277104067
14,1725.0,0.026778311807824917
14,1800.0,0.027791825469887566
14,1875.0,0.02876398201252056
14,1950.0,0.029698024734097772
14,2025.0,0.030596829766892375
14,2100.0,0.031462959488966324
14,2175.0,0.03229870656359213
14,2250.0,0.03310613051303973
14,2325.0,0.03388708829576148
14,2400.0,0.034643260029445955
14,2475.0,0.03537617075626848
14,2550.0,0.03608720895932205
14,2625.0,0.036777642395326826
14,2700.0,0.03744863169726398
14,2775.0,0.038101242113564415
14,2850.0,0.0387364536820306
14,2925.0,0.03935517008245104
14,3000.0,0.03995822636862384
15,0.0,-0.14940671558362933
15,75.0,-0.04427989794509825
15,150.0,-0.027614256662238296
15,225.0,-0.01782539907290251
15,300.0,-0.010868899259529302
15,375.0,-0.005468313569861133
15,450.0,-0.001053293190446697
15,525.0,0.0026809624811663657
15,600.0,0.0059166142017223755
15,675.0,0.00877126199587605
15,750.0,0.011325255140230722
15,825.0,0.013635932953388802
15,900.0,0.015745650152214102
15,975.0,0.017686582290872582
15,1050.0,0.019483747037276816
15,1125.0,0.0211569815383493
15,1200.0,0.02272228086660824
15,1275.0,0.0241927303150212
15,1350.0,0.025579171011662988
15,1425.0,0.026890685461275404
15,1500.0,0.028134958484705014
15,1575.0,0.029318550061388032
15,1650.0,0.030447104681251752
15,1725.0,0.031525514149535167
15,1800.0,0.032558045736652635
15,1875.0,0.03354844416487765
15,1950.0,0.03450001359096996
15,2025.0,0.035415684115955276
15,2100.0,0.03629806619925405
15,2175.0,0.03714949552447486
15,2250.0,0.037972070259484486
15,2325.0,0.03876768220735341
15,2400.0,0.03953804301208655
15,2475.0,0.04028470633228434
15,2550.0,0.041009086705022374
15,2625.0,0.041712475675651645
15,2700.0,0.04239605565567686
15,2775.0,0.043060911882223135
15,2850.0,0.043708042782865414
15,2925.0,0.04433836899435581
15,3000.0,0.04495274123973417
16,0.0,-0.1596279396887868
16,75.0,-0.059138001371711324
16,150.0,-0.043207439578359
16,225.0,-0.03385034385869888
16,300.0,-0.027200677742558382
16,375.0,-0.02203829829436775
16,450.0,-0.01781801335126705
16,525.0,-0.01424846629819379
16,600.0,-0.011155531030884486
16,675.0,-0.008426794565772111
16,750.0,-0.005985451630604932
16,825.0,-0.003776691999800852
16,900.0,-0.0017600291164498738
16,975.0,9.529339090558198e-05
16,1050.0,0.0018131897238160832
16,1125.0,0.0034126220625835257
16,1200.0,0.004908879977337022
16,1275.0,0.006314471601707061
16,1350.0,0.00763975988889623
16,1425.0,0.008893426737222876
16,1500.0,0.010082818009428729
16,1575.0,0.011214204340768502
16,1650.0,0.0122929812569261
16,1725.0,0.013323824797924044
16,1800.0,0.01431081401561951
16,1875.0,0.015257528462012004
16,1950.0,0.016167126555823003
16,2025.0,0.017042409158697203
16,2100.0,0.017885871589260555
16,2175.0,0.01869974650999659
16,2250.0,0.019486039543868572
16,2325.0,0.02024655905127512
16,2400.0,0.020982941179912368
16,2475.0,0.02169667106041051
16,2550.0,0.022389100838175136
16,2625.0,0.023061465091742533
16,2700.0,0.023714894079422094
16,2775.0,0.02435042517126093
16,2850.0,0.024969012756706682
16,2925.0,0.02557153686554159
16,3000.0,0.026158810697553547
17,0.0,-0.16322750355011328
17,75.0,-0.05614219081868861
17,150.0,-0.039166071416110115
17,225.0,-0.029194849041228682
17,300.0,-0.02210875079565472
17,375.0,-0.01660755309461248
17,450.0,-0.012110281621306507
17,525.0,-0.008306457388856603
17,600.0,-0.005010526015978123
17,675.0,-0.002102696609155408
17,750.0,0.0004988770018477529
17,825.0,0.002852602357583278
17,900.0,0.005001623236231767
17,975.0,0.0069787146171710335
17,1050.0,0.008809360243297704
17,1125.0,0.01051376682427535
17,1200.0,0.012108227418157758
17,1275.0,0.013606071094739658
17,1350.0,0.015018340950505193
17,1425.0,0.016354288695745955
17,1500.0,0.017621742318240097
17,1575.0,0.018827384008747505
17,1650.0,0.019976963413102122
17,1725.0,0.021075463470059286
17,1800.0,0.022127230948570165
17,1875.0,0.023136080334460074
17,1950.0,0.02410537734037843
17,2025.0,0.025038106654644787
17,2100.0,0.025936927369103746
17,2175.0,0.026804218680760106
17,2250.0,0.02764211784599835
17,2325.0,0.028452551911864854
17,2400.0,0.02923726441000707
17,2475.0,0.029997837943426364
17,2550.0,0.030735713401788267
17,2625.0,0.031452206391718474
17,2700.0,0.03214852135285079
17,2775.0,0.032825763740097214
17,2850.0,0.03348495058157208
17,2925.0,0.034127019665336655
17,3000.0,0.03475283756325942
18,0.0,-0.16312593063984923
18,75.0,-0.06164268645254302
18,150.0,-0.04555465694838881
18,225.0,-0.03610506979861834
18,300.0,-0.02938967419255223
18,375.0,-0.024176266533019034
18,450.0,-0.019914265634288997
18,525.0,-0.01630943492892914
18,600.0,-0.013185927140542425
18,675.0,-0.010430218124799634
18,750.0,-0.007964743417742032
18,825.0,-0.005734151014981398
18,900.0,-0.003697554164968142
18,975.0,-0.001823892480889211
18,1050.0,-8.901537815733662e-05
18,1125.0,0.0015262267576678368
18,1200.0,0.003037274628460651
18,1275.0,0.004456760006125965
18,1350.0,0.005795148277825596
18,1425.0,0.007061207159231503
18,1500.0,0.00826235512422141
18,1575.0,0.009404924790960167
18,1650.0,0.010494365017907209
18,1725.0,0.011535398066011143
18,1800.0,0.012532143307047966
18,1875.0,0.013488215675564602
18,1950.0,0.014406804810083412
18,2025.0,0.015290739257730362
18,2100.0,0.01614253900243315
18,2175.0,0.016964458775718005
18,2250.0,0.017758524025389327
18,2325.0,0.018526560986819485
18,2400.0,0.019270221980419333
18,2475.0,0.019991006816785978
18,2550.0,0.020690281006782246
18,2625.0,0.021369291332296647
18,2700.0,0.022029179223823803
18,2775.0,0.02267099230543007
18,2850.0,0.02329569440034976
18,2925.0,0.02390417423713398
18,3000.0,0.02449725305374975
19,0.0,-0.15081982851606873
19,75.0,-0.056168915224529437
19,150.0,-0.04116400778563328
19,225.0,-0.032350611435168125
19,300.0,-0.02608732795109861
19,375.0,-0.021224911497155108
19,450.0,-0.017249848611211066
19,525.0,-0.013887712120048593
19,600.0,-0.010974493615736963
19,675.0,-0.008404311935060915
19,750.0,-0.006104824619800456
19,825.0,-0.004024406223707505
19,900.0,-0.0021249226842904867
19,975.0,-0.00037740474654980594
19,1050.0,0.0012406722427813488
19,1125.0,0.002747168655732518
19,1200.0,0.004156485653263695
19,1275.0,0.0054804045767859605
19,1350.0,0.0067286862342115505
19,1425.0,0.007909508057218684
19,1500.0,0.009029789073016062
19,1575.0,0.010095435558030205
19,1650.0,0.011111529527855976
19,1725.0,0.012082475318550709
19,1800.0,0.013012114966343233
19,1875.0,0.013903820031327965
19,1950.0,0.01476056541051017
19,2025.0,0.015584989219875348
19,2100.0,0.016379441786141466
19,2175.0,0.01714602604166844
19,2250.0,0.017886631071556372
19,2325.0,0.018602960160394408
19,2400.0,0.01929655438658613
19,2475.0,0.019968812586401638
19,2550.0,0.020621008338068694
19,2625.0,0.021254304484235445
19,2700.0,0.02186976560890934
19,2775.0,0.0224683688051608
19,2850.0,0.023051013007095764
19,2925.0,0.023618527109865464
19,3000.0,0.02417167706182148
20,0.0,-0.1588923264965046
20,75.0,-0.060996221263204864
20,150.0,-0.045476857037636376
20,225.0,-0.03636128544319893
20,300.0,-0.029883259635102855
20,375.0,-0.024854130846908337
20,450.0,-0.020742779344226678
20,525.0,-0.017265368970660014
20,600.0,-0.014252268142068411
20,675.0,-0.011593965464046063
20,750.0,-0.009215638151936559
20,825.0,-0.007063890734498687
20,900.0,-0.005099281688509538
20,975.0,-0.00329184852193036
20,1050.0,-0.001618294303438697
20,1125.0,-6.0146302039112975e-05
20,1200.0,0.0013974904000224053
20,1275.0,0.002766801078074546
20,1350.0,0.004057881198133537
20,1425.0,0.005279188562499079
20,1500.0,0.006437879423469059
20,1575.0,0.0075400625594849585
20,1650.0,0.008590994227630627
20,1725.0,0.009595229770597957
20,1800.0,0.010556742952293544
20,1875.0,0.01147902092979107
20,1950.0,0.012365140597122987
20,2025.0,0.013217830520461202
20,2100.0,0.014039521609595193
20,2175.0,0.01483238889781785
20,2250.0,0.015598386239215958
20,2325.0,0.016339275317027224
20,2400.0,0.017056650046918406
20,2475.0,0.017751957225522988
20,2550.0,0.018426514096847077
20,2625.0,0.01908152337264797
20,2700.0,0.019718086137156074
20,2775.0,0.02033721298395917
20,2850.0,0.020939833667929855
20,2925.0,0.021526805503637322
20,3000.0,0.022098920700663313
21,0.0,-0.14568339969673055
21,75.0,-0.053466004790210936
21,150.0,-0.03884688040240486
21,225.0,-0.03026008051369026
21,300.0,-0.02415782892016497
21,375.0,-0.019420427423022205
21,450.0,-0.015547565226729829
21,525.0,-0.012271870806538049
21,600.0,-0.009433552485893795
21,675.0,-0.006929451354842256
21,750.0,-0.004689084912938499
21,825.0,-0.002662155027831528
21,900.0,-0.0008115080812635816
21,975.0,0.0008910803689343161
21,1050.0,0.0024675558568643674
21,1125.0,0.003935319556200939
21,1200.0,0.0053084023674517256
21,1275.0,0.006598282728337609
21,1350.0,0.007814470491923298
21,1425.0,0.008964932844368625
21,1500.0,0.010056410921519932
21,1575.0,0.011094659146728289
21,1650.0,0.012084628874637238
21,1725.0,0.013030611203804318
